Molecular_Weight,Isoelectric_Point,Aromaticity,Instability_Index,Aliphatic_Index,Net_Charge_pH7,Hydrophobicity_GRAVY,Positive_Residues,Negative_Residues,Shannon_Entropy,AAC_Q,AAC_R,AAC_H,AAC_M,AAC_G,AAC_L,AAC_W,AAC_C,AAC_P,AAC_S,AAC_I,AAC_K,AAC_A,AAC_E,AAC_V,AAC_F,AAC_Y,AAC_D,AAC_T,AAC_N,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,GO_Essential_Score,TARGET
75127.4501,9.439283562,0.081942337,43.84066768,55.15933232,41.91291818,-0.794840668,141,60,4.12953199,5.766312595,8.042488619,6.373292868,1.213960546,8.497723824,7.435508346,1.365705615,5.159332322,5.007587253,9.559939302,2.883156297,6.980273141,3.034901366,7.283763278,4.097116844,4.704097117,2.124430956,1.820940819,6.2215478,2.427921093,0.0,0.0,0.0,0.0,0.0,2.0,0
76365.0282,5.749741554,0.073699422,49.40608382,105.2890173,-12.94231283,0.085115607,69,64,3.997160764,3.757225434,5.780346821,2.74566474,2.312138728,7.080924855,19.65317919,1.445086705,2.89017341,4.913294798,9.248554913,2.167630058,1.445086705,6.358381503,4.335260116,4.768786127,4.046242775,1.878612717,4.913294798,4.768786127,5.49132948,0.0,0.0,0.0,0.0,0.0,0.0,0
16445.1131,10.21341991,0.075342466,35.02260274,90.82191781,17.6560621,-0.444520548,32,12,3.988442313,5.479452055,9.589041096,1.369863014,1.369863014,8.904109589,8.904109589,0.0,1.369863014,4.794520548,4.794520548,6.164383562,10.95890411,8.219178082,4.794520548,8.219178082,2.054794521,5.479452055,3.424657534,2.739726027,1.369863014,2.0,0.0001097333479644,9.454487434964288e-07,0.2386596070353972,8.668152748156871e-05,11.0,1
39163.5938,7.782446098,0.065527066,41.65982906,105.014245,1.161640292,-0.071225071,50,42,4.054587343,4.558404558,6.552706553,1.994301994,1.13960114,5.128205128,10.54131054,1.994301994,0.56980057,2.849002849,6.267806268,6.837606838,5.698005698,9.971509972,8.262108262,9.401709402,3.133903134,1.424501425,3.703703704,6.552706553,3.418803419,0.0,0.0,0.0,0.0,0.0,0.0,0
37534.5249,7.121664238,0.076246334,52.28741935,86.95014663,0.324386483,-0.163049853,43,33,4.139459502,4.985337243,5.571847507,2.93255132,1.759530792,7.917888563,12.02346041,2.346041056,2.93255132,5.571847507,8.504398827,3.225806452,4.105571848,7.917888563,6.158357771,6.744868035,3.225806452,2.052785924,3.519061584,5.865102639,2.639296188,0.0,0.0,0.0,0.0,0.0,4.0,0
54219.8348,7.663396645,0.063424947,41.3545666,87.18816068,2.078576389,-0.48012685,82,63,4.178256929,5.496828753,5.496828753,3.805496829,3.382663848,4.016913319,9.936575053,1.268498943,1.691331924,5.073995772,6.553911205,6.131078224,8.033826638,6.131078224,8.245243129,6.342494715,2.959830867,2.114164905,5.073995772,4.22832981,4.016913319,4.0,0.0002194666959288,3.5178892218821707e-05,0.2600733846900169,0.000571993370418,6.0,1
101235.5545,6.227530098,0.068965517,55.49859914,75.06465517,-9.153257024,-0.286853448,107,90,4.150087679,4.418103448,5.172413793,3.017241379,2.693965517,7.650862069,7.974137931,1.185344828,2.478448276,8.189655172,11.20689655,4.525862069,3.340517241,5.064655172,5.280172414,7.327586207,3.663793103,2.047413793,4.418103448,7.004310345,3.340517241,8.0,0.0004389333918577,1.887226184194387e-05,0.2614585854892287,0.001230696919155,2.0,1
28448.8852,10.12961102,0.091633466,45.37653386,78.88446215,16.04604675,-0.382868526,47,25,4.105766399,1.593625498,8.764940239,2.390438247,3.984063745,7.96812749,9.163346614,2.390438247,0.398406375,7.96812749,4.780876494,3.984063745,7.569721116,7.96812749,6.772908367,6.772908367,4.780876494,1.992031873,3.187250996,4.38247012,3.187250996,0.0,0.0,0.0,0.0,0.0,5.0,0
40692.7852,8.735869026,0.097297297,45.91891892,119.5675676,6.90797115,0.651081081,36,23,4.068356876,2.432432432,5.405405405,1.621621622,1.891891892,5.405405405,13.51351351,1.351351351,3.783783784,5.405405405,6.216216216,6.216216216,2.702702703,8.918918919,2.972972973,11.62162162,5.405405405,2.972972973,3.243243243,5.405405405,3.513513514,3.0,0.0001646000219466,0.000215498834403,0.1721028549122884,3.1875714169042453e-07,0.0,1
70537.3293,5.711602592,0.06504065,50.26097561,87.6097561,-11.42537871,-0.65804878,102,102,4.075884397,5.040650407,6.504065041,1.951219512,1.463414634,4.715447154,12.35772358,0.650406504,2.113821138,3.414634146,4.227642276,5.040650407,8.130081301,7.967479675,11.05691057,4.06504065,2.276422764,3.577235772,5.528455285,4.390243902,5.528455285,4.0,0.0002194666959288,4.475825840572192e-06,0.2433827582320067,0.0002290962228099,2.0,1
80768.9362,8.514226723,0.042328042,69.86403439,68.02910053,6.006409646,-0.583730159,98,76,3.931964654,6.481481481,6.084656085,2.248677249,1.71957672,8.862433862,9.259259259,1.19047619,1.455026455,15.34391534,8.068783069,1.322751323,4.62962963,8.73015873,7.142857143,6.216931217,1.984126984,1.058201058,2.91005291,4.365079365,0.925925926,0.0,0.0,0.0,0.0,0.0,0.0,0
26562.9365,9.457850456,0.067460317,34.51630952,72.93650794,8.829788789,-0.303968254,36,23,3.999651815,3.174603175,8.333333333,1.587301587,1.587301587,12.6984127,7.142857143,0.396825397,1.984126984,8.333333333,6.746031746,4.365079365,4.365079365,13.0952381,5.555555556,5.158730159,3.174603175,3.174603175,3.571428571,3.968253968,1.587301587,1.0,5.48666739822232e-05,0.0,0.2023784656731406,7.86355854010683e-06,10.0,1
28028.3263,5.368295097,0.040816327,104.2387755,47.14285714,-10.73855379,-1.395102041,47,50,3.85922998,4.897959184,11.02040816,3.265306122,0.408163265,2.448979592,6.93877551,0.816326531,1.632653061,11.02040816,9.795918367,2.040816327,4.897959184,8.571428571,15.10204082,1.224489796,2.040816327,1.224489796,5.306122449,5.714285714,1.632653061,0.0,0.0,0.0,0.0,0.0,2.0,0
32214.4334,5.894851494,0.111111111,44.63232639,81.97916667,-4.058067582,-0.124652778,33,31,4.193166265,2.430555556,5.208333333,2.083333333,2.083333333,6.597222222,9.375,1.388888889,4.166666667,5.555555556,9.375,6.25,4.166666667,6.944444444,5.902777778,4.861111111,4.861111111,4.861111111,4.861111111,4.861111111,4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,1
20220.3908,8.644517326,0.116022099,32.70828729,92.70718232,2.725691731,0.137016575,20,14,4.161351005,4.419889503,2.762430939,1.657458564,4.419889503,6.629834254,10.49723757,1.104972376,2.209944751,4.419889503,7.182320442,7.182320442,6.629834254,7.73480663,2.209944751,5.524861878,6.629834254,3.867403315,5.524861878,4.419889503,4.972375691,0.0,0.0,0.0,0.0,0.0,0.0,0
71583.2292,7.767411995,0.106317411,43.75733436,110.0308166,2.083139767,0.499229584,62,52,4.065033939,3.697996918,5.392912173,1.232665639,2.465331279,6.625577812,14.32973806,2.157164869,3.081664099,3.543913713,8.012326656,5.392912173,2.927580894,10.32357473,5.238828968,7.858243451,6.471494607,2.003081664,2.773497689,4.160246533,2.311248074,0.0,0.0,0.0,0.0,0.0,2.0,1
62501.0956,8.623565102,0.070524412,52.73600362,72.35081374,10.27267037,-0.601265823,97,56,4.182378867,6.871609403,5.605786618,5.967450271,2.169981917,5.244122966,10.12658228,1.446654611,3.074141049,4.701627486,7.775768535,2.53164557,5.967450271,7.775768535,5.605786618,5.244122966,2.350813743,3.254972875,4.52079566,6.50994575,3.254972875,0.0,0.0,0.0,0.0,0.0,4.0,0
36117.9003,7.679254723,0.107594937,36.39177215,80.18987342,1.044039717,-0.509177215,51,44,4.099424744,4.430379747,5.696202532,1.898734177,1.265822785,8.544303797,8.860759494,0.632911392,0.949367089,6.962025316,4.113924051,7.594936709,8.544303797,3.164556962,6.962025316,4.430379747,7.278481013,2.848101266,6.962025316,5.063291139,3.797468354,15.0,0.0008230001097333,0.0001085679469589,0.2762155605378239,0.0038762008967585,2.0,1
39826.3112,9.119262505,0.057803468,56.03208092,82.80346821,16.2230259,-0.414450867,63,37,4.167658299,4.046242775,7.225433526,2.89017341,3.468208092,1.734104046,8.670520231,2.023121387,5.49132948,8.670520231,6.647398844,5.780346821,8.092485549,5.49132948,5.780346821,7.225433526,1.445086705,2.312138728,4.913294798,4.624277457,3.468208092,3.0,0.0001646000219466,7.588372956035787e-06,0.2563368071364175,0.0005166218509185,2.0,1
26761.5271,4.137503624,0.051282051,59.25299145,78.29059829,-49.9447446,-1.055982906,29,74,3.750405551,1.709401709,3.846153846,2.136752137,0.854700855,8.11965812,13.67521368,0.427350427,1.282051282,2.136752137,5.982905983,2.564102564,6.41025641,2.564102564,22.22222222,4.273504274,1.709401709,2.991452991,9.401709402,2.564102564,5.128205128,0.0,0.0,0.0,0.0,0.0,2.0,0
192093.2815,6.124083138,0.070414201,51.59343195,78.04142012,-14.89483341,-0.510591716,271,257,4.133040878,4.319526627,5.917159763,1.834319527,3.017751479,4.437869822,10.17751479,1.538461538,2.958579882,5.857988166,7.869822485,2.840236686,8.284023669,6.50887574,10.0591716,7.159763314,3.313609467,2.189349112,5.147928994,3.964497041,2.603550296,1.0,5.48666739822232e-05,0.0,0.2190717878790639,1.8951248151655463e-05,4.0,1
36374.8287,5.630493355,0.077399381,31.91826625,90.03095975,-6.858647108,-0.422910217,52,52,4.060661174,3.405572755,5.882352941,2.167182663,1.857585139,6.811145511,10.83591331,0.619195046,0.92879257,1.857585139,7.430340557,7.430340557,8.049535604,7.120743034,6.811145511,4.024767802,3.405572755,3.715170279,9.287925697,6.191950464,2.167182663,0.0,0.0,0.0,0.0,0.0,2.0,0
34012.2942,9.91164341,0.083601286,21.18749196,90.61093248,20.06740239,-0.064630225,49,22,4.11627518,3.536977492,7.073954984,2.250803859,2.250803859,10.93247588,9.646302251,0.964630225,1.92926045,5.466237942,3.8585209,5.144694534,6.430868167,8.681672026,3.536977492,8.360128617,4.180064309,3.215434084,3.536977492,5.78778135,3.215434084,0.0,0.0,0.0,0.0,0.0,4.0,0
21803.7154,7.637875938,0.126984127,48.24873016,82.48677249,0.662919241,-0.321693122,25,22,4.148963641,4.232804233,6.878306878,1.058201058,1.058201058,5.82010582,9.523809524,1.058201058,2.116402116,7.407407407,4.761904762,5.82010582,5.291005291,4.232804233,6.349206349,6.349206349,7.936507937,3.703703704,5.291005291,5.291005291,5.82010582,0.0,0.0,0.0,0.0,0.0,2.0,1
41132.5567,9.171224022,0.085714286,43.89792208,111.6363636,8.219335171,0.417662338,37,20,3.802936731,2.597402597,6.753246753,2.337662338,2.077922078,8.311688312,20.0,2.077922078,2.077922078,6.753246753,8.051948052,0.779220779,0.519480519,14.02597403,1.298701299,5.714285714,2.597402597,3.896103896,3.896103896,4.675324675,1.558441558,0.0,0.0,0.0,0.0,0.0,0.0,0
181261.7118,6.271182442,0.101060512,48.4315471,72.07111666,-13.61622327,-0.426762321,215,187,4.202617214,4.990642545,6.051154086,2.807236432,2.807236432,5.676855895,8.296943231,1.559575795,1.809107923,5.427323768,9.794135995,3.805364941,4.553961323,6.238303182,6.238303182,6.425452277,4.990642545,3.555832813,5.427323768,6.113537118,3.43106675,8.0,0.0004389333918577,1.7390552559371818e-05,0.2740575255151424,0.0021118377610803,2.0,1
139032.4276,6.903573036,0.055510861,50.94240547,72.1078037,-1.458412674,-0.596621078,220,165,4.154558104,5.22928399,4.344328238,4.907481899,1.769911504,5.22928399,8.205953339,0.402252615,4.183427192,5.22928399,7.803700724,3.861625101,8.447304907,7.079646018,9.090909091,6.194690265,2.574416734,2.574416734,4.183427192,5.631536605,3.057119871,1.0,5.48666739822232e-05,0.0,0.2405510604549668,0.0002021560874432,4.0,1
24776.6585,5.395236778,0.115207373,38.91935484,79.44700461,-6.983989166,-0.280645161,28,29,4.130422761,5.529953917,5.99078341,2.764976959,1.382488479,4.608294931,8.755760369,0.460829493,2.304147465,3.686635945,8.294930876,3.225806452,4.147465438,5.99078341,7.834101382,9.216589862,6.451612903,4.608294931,5.529953917,6.912442396,2.304147465,0.0,0.0,0.0,0.0,0.0,0.0,0
43877.3392,6.46699276,0.069651741,55.90572139,72.33830846,-2.525277631,-0.395771144,51,42,4.095727634,4.726368159,7.462686567,2.985074627,1.741293532,9.452736318,8.457711443,2.23880597,3.731343284,10.69651741,8.208955224,3.731343284,2.23880597,8.208955224,7.213930348,5.721393035,2.23880597,2.487562189,3.233830846,3.482587065,1.741293532,0.0,0.0,0.0,0.0,0.0,0.0,0
35074.0476,9.052537727,0.055045872,63.74804281,70.85626911,5.841450558,-0.597859327,44,34,3.922012249,4.892966361,7.951070336,1.22324159,0.917431193,7.645259939,11.31498471,0.611620795,1.529051988,11.62079511,12.2324159,2.140672783,4.281345566,10.39755352,4.892966361,2.752293578,2.140672783,2.752293578,5.504587156,3.363914373,1.834862385,0.0,0.0,0.0,0.0,0.0,2.0,0
31121.4365,5.525739098,0.045614035,38.11894737,95.78947368,-8.71477426,-0.132982456,41,41,4.067371325,3.157894737,4.561403509,3.157894737,3.157894737,6.666666667,11.22807018,0.0,2.105263158,4.561403509,6.315789474,3.859649123,6.666666667,9.473684211,8.070175439,9.473684211,2.456140351,2.105263158,6.315789474,3.859649123,2.807017544,0.0,0.0,0.0,0.0,0.0,4.0,0
93884.3958,8.745797157,0.100950119,38.50548694,104.9287411,7.379884561,0.139073634,89,72,4.078905819,5.225653207,7.125890736,1.187648456,1.90023753,8.194774347,13.65795724,2.612826603,1.187648456,3.444180523,6.413301663,5.225653207,2.256532067,8.551068884,5.106888361,7.83847981,4.275534442,3.206650831,3.444180523,6.057007126,3.087885986,0.0,0.0,0.0,0.0,0.0,6.0,1
152571.1215,8.841726112,0.062268347,57.43033358,67.23498888,35.11531009,-0.791771683,244,146,4.116129828,5.85618977,4.225352113,5.040770941,1.111934766,3.335804299,8.673091179,0.370644922,3.484062268,5.782060786,12.08302446,4.892512973,8.821349148,4.225352113,6.152705708,3.484062268,3.484062268,2.372127502,4.670126019,5.85618977,6.078576723,0.0,0.0,0.0,0.0,0.0,2.0,0
35115.8206,9.029006767,0.10543131,41.39073482,135.1757188,7.929428057,0.838658147,28,14,4.00547526,3.194888179,3.833865815,1.916932907,2.555910543,2.555910543,17.25239617,1.277955272,3.194888179,5.431309904,8.626198083,9.904153355,3.194888179,7.028753994,1.597444089,7.667731629,6.389776358,2.875399361,2.875399361,4.47284345,4.153354633,0.0,0.0,0.0,0.0,0.0,0.0,0
60322.0365,8.296839333,0.093235832,41.83877514,66.10603291,4.800237825,-0.381535649,65,48,4.133027668,4.387568556,5.667276051,2.376599634,1.279707495,6.398537477,6.946983547,2.559414991,2.742230347,6.398537477,10.78610603,2.925045704,3.839122486,6.398537477,4.204753199,7.31261426,3.839122486,2.925045704,4.570383912,11.51736746,2.925045704,0.0,0.0,0.0,0.0,0.0,0.0,0
29340.2417,8.680103874,0.036101083,48.30256318,69.06137184,7.850235593,-0.375090253,35,21,4.00359482,5.054151625,7.581227437,2.166064982,0.722021661,10.10830325,9.747292419,1.083032491,7.220216606,11.55234657,6.498194946,2.166064982,2.888086643,7.942238267,2.888086643,5.054151625,1.083032491,1.444043321,4.693140794,7.220216606,2.888086643,1.0,5.48666739822232e-05,0.0,7.315556530963093e-05,8.229519035654918e-30,0.0,1
60219.8007,8.41301136,0.101313321,37.02232645,85.04690432,4.626945635,-0.220825516,80,63,4.186420157,3.377110694,5.065666041,2.43902439,3.001876173,7.504690432,8.067542214,1.125703565,1.500938086,4.87804878,6.378986867,7.692307692,7.504690432,5.628517824,6.566604128,6.191369606,5.816135084,3.189493433,5.253283302,5.628517824,3.189493433,0.0,0.0,0.0,0.0,0.0,2.0,0
520363.1488,6.031208229,0.09809566,43.217593,94.68556244,-53.84866757,-0.220372011,652,606,4.166662472,4.672276351,5.358724535,2.41364039,2.457927369,4.074402126,12.00177148,1.705048716,1.616474756,3.919397697,4.960141718,5.690876882,6.665190434,6.997342781,8.237378211,6.443755536,5.159433127,2.945084145,5.181576616,5.558015943,3.941541187,0.0,0.0,0.0,0.0,0.0,2.0,0
179551.4338,5.332372856,0.082191781,59.90712329,71.13325031,-57.97552969,-0.600560399,215,227,4.128525271,4.669987547,6.911581569,3.113325031,1.494396015,6.97384807,8.779576588,0.99626401,1.494396015,5.915317559,10.95890411,4.234122042,3.362391034,6.475716065,9.153175592,4.794520548,4.109589041,3.113325031,4.98132005,4.732254047,3.735990037,2.0,0.0001097333479644,5.01752848488552e-10,0.2153616188777053,8.140613069992788e-05,2.0,1
191578.562,6.777333641,0.060760931,49.59568427,73.27654742,-2.754908351,-0.496138558,250,213,4.109561932,4.031800114,5.110732538,2.441794435,1.646791596,7.60931289,9.085746735,1.306076093,1.703577513,6.700738217,11.01646792,3.12322544,6.6439523,7.382169222,6.530380466,6.303236797,3.52072686,1.249290176,5.565019875,5.337876207,3.691084611,0.0,0.0,0.0,0.0,0.0,0.0,0
149524.9285,8.410497093,0.097358491,44.76606038,105.2150943,8.945758493,0.078716981,168,133,4.142100363,4.301886792,4.905660377,2.113207547,2.188679245,5.509433962,12.60377358,1.811320755,1.20754717,3.547169811,7.018867925,7.018867925,5.660377358,7.018867925,5.735849057,7.471698113,4.981132075,2.943396226,4.301886792,6.113207547,3.547169811,1.0,5.48666739822232e-05,0.0,0.2242431902980542,4.9032377917054666e-05,2.0,1
69649.5201,5.399840736,0.064676617,39.21510779,93.94693201,-17.29509091,-0.556882255,90,95,3.999629502,7.794361526,3.316749585,2.155887231,2.32172471,2.653399668,14.75953566,0.497512438,1.160862355,1.492537313,7.628524046,4.47761194,9.452736318,4.975124378,10.11608624,4.809286899,3.482587065,2.487562189,5.638474295,4.975124378,5.804311774,10.0,0.0005486667398222,2.61780681954674e-05,0.265784528722471,0.0022893478340829,4.0,1
160272.0382,6.77852726,0.093267882,48.57156381,92.56661992,-2.023220689,-0.083590463,178,152,4.179977441,4.347826087,5.049088359,2.103786816,2.664796634,5.53997195,11.22019635,1.26227209,2.384291725,4.978962132,8.485273492,5.610098177,5.329593268,6.591865358,6.311360449,7.012622721,4.698457223,3.366058906,4.347826087,4.978962132,3.716690042,0.0,0.0,0.0,0.0,0.0,2.0,0
56468.4233,5.558819389,0.106508876,40.92033531,102.0907298,-8.706049495,0.14260355,44,44,4.083349901,3.550295858,2.564102564,1.775147929,2.366863905,5.522682446,13.01775148,0.986193294,0.986193294,5.719921105,10.25641026,7.297830375,4.339250493,5.128205128,5.522682446,6.114398422,6.50887574,3.15581854,3.15581854,5.522682446,6.50887574,0.0,0.0,0.0,0.0,0.0,0.0,0
2737.2866,7.976044655,0.083333333,81.55833333,137.9166667,0.49336592,0.895833333,3,2,3.688721876,0.0,8.333333333,0.0,4.166666667,4.166666667,16.66666667,4.166666667,4.166666667,0.0,12.5,8.333333333,4.166666667,4.166666667,4.166666667,12.5,4.166666667,0.0,4.166666667,4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70391.5636,6.090832329,0.099693252,41.0302454,100.506135,-6.286566498,0.324233129,66,59,4.091549875,1.687116564,3.834355828,2.147239264,2.300613497,9.202453988,9.81595092,2.147239264,1.380368098,4.294478528,8.128834356,6.441717791,4.141104294,9.969325153,5.521472393,9.355828221,5.061349693,2.760736196,3.527607362,5.828220859,2.45398773,0.0,0.0,0.0,0.0,0.0,0.0,0
68028.3428,7.962119484,0.091666667,52.19453333,84.78333333,2.824415767,-0.290166667,90,73,4.112269693,4.5,8.5,2.5,3.333333333,6.0,12.0,1.333333333,1.666666667,4.666666667,5.166666667,2.5,4.0,10.83333333,8.0,6.0,4.0,3.833333333,4.166666667,4.5,2.5,0.0,0.0,0.0,0.0,0.0,2.0,1
67687.7694,8.524283791,0.06156406,49.14559068,87.25457571,6.59685542,-0.352579035,90,71,4.126366168,5.158069884,8.652246256,2.163061564,2.662229617,5.324459235,11.31447587,0.665557404,2.495840266,5.158069884,8.985024958,3.993344426,4.159733777,6.322795341,7.154742097,7.321131448,2.995008319,2.495840266,4.65890183,4.991680532,3.327787022,0.0,0.0,0.0,0.0,0.0,4.0,0
71870.2126,9.1178442,0.092503987,56.55119617,52.82296651,33.55666064,-0.775119617,137,57,4.111488762,5.582137161,7.336523126,7.974481659,0.956937799,7.336523126,6.379585327,0.797448166,6.060606061,3.349282297,11.48325359,2.870813397,6.53907496,2.870813397,7.01754386,4.784688995,4.784688995,3.668261563,2.073365231,5.901116427,2.232854864,1.0,5.48666739822232e-05,0.0,0.2483036456377657,0.0010402334621424,2.0,1
78863.3816,5.337033653,0.063100137,50.29986283,102.2222222,-15.65637132,0.128532236,73,78,4.012732695,5.075445816,5.075445816,1.508916324,1.646090535,6.447187929,15.77503429,1.508916324,3.429355281,6.035665295,6.035665295,2.880658436,3.429355281,12.75720165,6.721536351,5.761316872,3.017832647,1.783264746,3.978052126,5.212620027,1.920438957,7.0,0.0003840667178755,1.870900782675722e-05,0.2682593583315552,0.002954430200035,2.0,1
57673.426,9.459075356,0.048638132,44.9381323,89.14396887,24.63229331,-0.482879377,105,68,4.0652367,3.112840467,5.836575875,2.529182879,2.33463035,6.031128405,8.949416342,1.167315175,1.556420233,4.474708171,5.836575875,6.031128405,12.06225681,7.587548638,8.365758755,7.976653696,0.972762646,2.723735409,4.86381323,5.836575875,1.750972763,4.0,0.0002194666959288,2.784488461870644e-06,0.242158667580589,0.000491509073865,7.0,1
11470.6359,6.288063622,0.027272727,63.39727273,56.09090909,-0.480644581,-0.883636364,15,15,3.628827755,7.272727273,10.90909091,0.0,1.818181818,16.36363636,7.272727273,1.818181818,0.909090909,12.72727273,3.636363636,0.909090909,2.727272727,13.63636364,8.181818182,3.636363636,0.909090909,0.0,5.454545455,0.909090909,0.909090909,0.0,0.0,0.0,0.0,0.0,0.0,1
